run number,_nodes,proportion_paranoid,proportion_skeptic,people,detection_sick_people,security_measures,deterrents,proportion_worker,proportion_retired,proportion_student,duration,lockdown_type,step,n_of_death,days,count turtles with [spreader? = true],infected - deaths,misinformed,Neg_student + Neg_retired + Neg_worker,total_infected
2167,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1101,38,56,9,454,100,3645,492
2166,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1101,39,56,7,443,72,3442.5,482
2168,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1161,35,59,15,458,90,3712.5,493
2169,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1021,45,52,17,450,120,3172.5,495
2171,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,941,33,48,10,450,78,3087,483
2170,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,981,36,50,24,460,196,3037.5,496
2172,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1081,36,55,7,447,93,3442.5,483
2173,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1081,45,55,6,445,79,3510,490
2174,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1041,47,53,11,446,142,3363,493
2176,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,921,39,47,8,448,102,3037.5,487
2178,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,941,55,48,12,442,124,3099.75,497
2175,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1241,41,63,18,450,160,3832.5,491
2179,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1161,35,59,14,461,164,3847.5,496
2177,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1201,38,61,11,454,85,3577.5,492
2180,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,941,44,48,14,453,139,3037.5,497
2181,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1121,48,57,9,442,73,3780,490
2182,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1021,44,52,11,445,93,3240,489
2183,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,961,46,49,28,453,264,2902.5,499
2184,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1181,33,60,18,462,118,3847.5,495
2185,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1241,32,63,6,456,97,4050,488
2187,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1061,43,54,15,450,143,3307.5,493
2188,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1041,42,53,11,450,115,3307.5,492
2186,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1301,42,66,6,450,82,4117.5,492
2190,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,961,31,49,14,462,118,3240,493
2189,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1201,34,61,7,457,99,3915,491
2192,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1161,42,59,14,454,183,3442.5,496
2191,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1161,40,59,8,447,72,3577.5,487
2194,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1101,23,56,11,466,68,3577.5,489
2195,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,961,45,49,22,446,199,3105,491
2193,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1161,45,59,28,451,238,3847.5,496
2196,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1441,36,73,8,453,81,4522.5,489
2197,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1101,39,56,8,456,131,3442.5,495
2199,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,941,32,48,21,466,236,2970,498
2198,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1081,36,55,11,460,86,3577.5,496
2200,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,961,38,49,22,456,182,3105,494
2201,500,12,12,500,false,true,true,53,29,18,14,none,981,39,50,12,457,108,0,496
2203,500,12,12,500,false,true,true,53,29,18,14,none,1161,28,59,10,463,74,0,491
2202,500,12,12,500,false,true,true,53,29,18,14,none,1141,39,58,11,450,103,0,489
2204,500,12,12,500,false,true,true,53,29,18,14,none,1201,39,61,16,453,92,0,492
2206,500,12,12,500,false,true,true,53,29,18,14,none,1001,50,51,14,440,112,0,490
2205,500,12,12,500,false,true,true,53,29,18,14,none,1201,44,61,28,444,163,0,488
2207,500,12,12,500,false,true,true,53,29,18,14,none,1081,39,55,12,446,85,0,485
2208,500,12,12,500,false,true,true,53,29,18,14,none,961,48,49,29,450,221,0,498
2209,500,12,12,500,false,true,true,53,29,18,14,none,1161,36,59,5,453,58,0,489
2210,500,12,12,500,false,true,true,53,29,18,14,none,1121,38,57,7,450,71,0,488
2211,500,12,12,500,false,true,true,53,29,18,14,none,1081,39,55,9,447,70,0,486
2212,500,12,12,500,false,true,true,53,29,18,14,none,1181,38,60,12,457,89,0,495
2213,500,12,12,500,false,true,true,53,29,18,14,none,1301,45,66,12,448,100,0,493
2215,500,12,12,500,false,true,true,53,29,18,14,none,981,46,50,24,452,197,0,498
2214,500,12,12,500,false,true,true,53,29,18,14,none,1121,39,57,8,454,88,0,493
2216,500,12,12,500,false,true,true,53,29,18,14,none,1081,43,55,7,452,136,0,495
2217,500,12,12,500,false,true,true,53,29,18,14,none,961,34,49,27,466,273,0,500
2218,500,12,12,500,false,true,true,53,29,18,14,none,1121,32,57,12,462,98,0,494
2219,500,12,12,500,false,true,true,53,29,18,14,none,1101,38,56,5,451,59,0,489
2220,500,12,12,500,false,true,true,53,29,18,14,none,961,44,49,5,444,85,0,488
2222,500,12,12,500,false,true,true,53,29,18,14,none,1001,47,51,10,444,76,0,491
2221,500,12,12,500,false,true,true,53,29,18,14,none,1141,35,58,12,457,129,0,492
2224,500,12,12,500,false,true,true,53,29,18,14,none,1081,32,55,17,456,113,0,488
2223,500,12,12,500,false,true,true,53,29,18,14,none,1101,39,56,11,456,102,0,495
2225,500,12,12,500,false,true,true,53,29,18,14,none,1241,38,63,12,456,88,0,494
2227,500,12,12,500,false,true,true,53,29,18,14,none,921,40,47,17,457,174,0,497
2226,500,12,12,500,false,true,true,53,29,18,14,none,1201,27,61,8,459,77,0,486
2228,500,12,12,500,false,true,true,53,29,18,14,none,1001,30,51,4,455,66,0,485
2230,500,12,12,500,false,true,true,53,29,18,14,none,1041,31,53,26,463,242,0,494
2229,500,12,12,500,false,true,true,53,29,18,14,none,1061,49,54,6,440,94,0,489
2231,500,12,12,500,false,true,true,53,29,18,14,none,941,41,48,7,448,100,0,489
2232,500,12,12,500,false,true,true,53,29,18,14,none,1001,37,51,15,454,105,0,491
2234,500,12,12,500,false,true,true,53,29,18,14,none,1061,35,54,11,461,113,0,496
2233,500,12,12,500,false,true,true,53,29,18,14,none,1121,35,57,14,458,110,0,493
2235,500,12,12,500,false,true,true,53,29,18,14,none,1061,35,54,9,457,83,0,492
2236,500,12,12,500,false,true,true,53,29,18,14,none,1101,32,56,9,462,111,0,494
2237,500,12,12,500,false,true,true,53,29,18,14,none,1101,53,56,14,440,106,0,493
2238,500,12,12,500,false,true,true,53,29,18,14,none,1101,38,56,21,457,151,0,495
2240,500,12,12,500,false,true,true,53,29,18,14,none,1061,33,54,10,461,93,0,494
2239,500,12,12,500,false,true,true,53,29,18,14,none,1281,39,65,16,450,96,0,489
2242,500,12,12,500,false,true,true,53,29,18,14,none,901,46,46,10,449,139,0,495
2241,500,12,12,500,false,true,true,53,29,18,14,none,1221,40,62,11,452,108,0,492
2243,500,12,12,500,false,true,true,53,29,18,14,none,1141,41,58,15,454,104,0,495
2244,500,12,12,500,false,true,true,53,29,18,14,none,1081,44,55,12,439,79,0,483
2245,500,12,12,500,false,true,true,53,29,18,14,none,1101,46,56,14,445,88,0,491
2246,500,12,12,500,false,true,true,53,29,18,14,none,1181,49,60,10,441,90,0,490
2247,500,12,12,500,false,true,true,53,29,18,14,none,941,43,48,22,447,156,0,490
2249,500,12,12,500,false,true,true,53,29,18,14,none,1001,39,51,7,450,105,0,489
2248,500,12,12,500,false,true,true,53,29,18,14,none,1081,40,55,11,448,103,0,488
2250,500,12,12,500,false,true,true,53,29,18,14,none,1641,35,83,8,458,101,0,493
2251,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1041,43,53,19,447,85,6606.5,490
2253,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,981,38,50,11,449,138,6140.25,487
2256,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,921,48,47,24,448,267,5815.5,496
2254,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1061,32,54,11,454,107,6595,486
2252,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1401,33,71,29,463,228,8955.5,496
2255,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1121,34,57,11,452,87,7343,486
2258,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1001,33,51,11,454,92,6478.5,487
2259,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1141,34,58,23,462,147,7459.5,496
2260,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1081,40,55,16,449,162,6859.5,489
2257,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1281,38,65,11,448,125,7895.5,486
2261,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1101,33,56,7,449,75,6961,482
2262,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1241,34,63,9,451,99,7440.5,485
2265,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,981,37,50,9,449,84,6413.75,486
2266,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1041,43,53,8,446,124,6583,489
2264,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1061,32,54,13,459,105,6981.5,491
2268,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1021,42,52,11,448,125,6477.5,490
2263,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1341,43,68,14,447,97,7728,490
2267,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1441,38,73,10,447,107,9045.5,485
2269,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1061,49,54,14,441,137,6757.5,490
2272,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1121,46,57,6,437,77,7002.5,483
2270,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1141,33,58,17,455,98,7547.5,488
2271,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1321,31,67,14,456,170,8101,487
2273,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1421,34,72,9,450,116,8991.5,484
2274,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1141,34,58,12,456,95,6534,490
2276,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1061,37,54,10,447,96,6908.5,484
2277,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,981,30,50,9,451,77,6208,481
2275,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1321,46,67,17,447,107,7767,493
2278,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1081,37,55,23,449,167,6766.5,486
2279,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1041,44,53,12,443,110,6602,487
2280,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1181,37,60,9,447,113,7411,484
2281,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1341,47,68,16,441,173,7441.5,488
2282,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,981,34,50,6,452,82,6439.5,486
2284,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1081,42,55,4,440,78,7003.25,482
2283,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1241,40,63,2,442,57,7936.5,482
2285,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1301,40,66,6,448,76,8275,488
2286,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1241,30,63,4,450,67,7865,480
2288,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1061,41,54,16,445,107,6887.5,486
2287,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1301,36,66,9,452,147,7881.5,488
2290,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1041,35,53,11,454,99,6520.5,489
2289,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1301,40,66,7,444,58,7854,484
2291,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1021,47,52,12,441,151,6797,488
2292,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1201,49,61,21,441,134,7422,490
2294,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,961,41,49,21,452,196,6123.5,493
2293,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1141,46,58,8,443,91,7201,489
2295,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1101,39,56,9,440,100,6938.5,479
2296,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1061,41,54,15,449,89,6695,490
2297,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1261,40,64,35,454,300,7742,494
2299,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1061,49,54,9,442,146,6429,491
2300,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1181,32,60,13,459,75,7076.5,491
2298,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired+student,1301,33,66,13,456,114,8074,489
2302,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1201,33,61,18,439,152,15680,472
2301,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1401,39,71,14,444,148,17668.5,483
2303,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1541,36,78,13,424,100,20117,460
2304,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1281,36,65,9,428,105,16569,464
2306,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1181,43,60,7,430,109,15286,473
2307,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1201,31,61,12,433,143,15475,464
2308,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1341,28,68,17,444,101,16471.5,472
2305,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1801,31,91,10,440,72,22998,471
2309,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1121,38,57,45,453,294,14056.5,491
2311,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1201,30,61,22,455,233,15450.5,485
2310,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1301,36,66,18,438,128,16681.5,474
2312,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1281,34,65,8,448,102,16167.5,482
2313,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1581,32,80,9,446,102,20300.5,478
2314,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1321,27,67,14,440,94,17052.5,467
2315,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1181,23,60,13,451,119,15300.5,474
2326,500,12,12,500,false,true,true,53,29,18,14,essential_activities,261,0,14,13,1,101,0,1
2316,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1401,38,71,5,434,82,17455.5,472
2317,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1361,45,69,13,423,84,16842.5,468
2318,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1281,42,65,15,434,127,16818,476
2319,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1361,38,69,3,432,93,17287.5,470
2321,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1321,35,67,15,421,90,17429,456
2322,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1301,42,66,8,426,94,16866.5,468
2320,500,12,12,500,false,true,true,53,29,18,14,essential_activities,2001,35,101,6,422,65,24807,457
2323,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1341,46,68,12,441,117,16853,487
2324,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1601,40,81,10,432,77,20789,472
2325,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1221,40,62,35,444,261,15577,484
2327,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1281,34,65,21,443,144,16150.5,477
2329,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1081,34,55,6,432,100,14089.5,466
2330,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1121,31,57,12,445,146,14648,476
2328,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1421,33,72,11,436,139,18293,469
2331,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1261,34,64,10,424,76,15937,458
2332,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1381,36,70,6,444,78,17661.75,480
2333,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1301,32,66,14,443,126,16768.5,475
2334,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1401,37,71,9,431,78,17186.5,468
2336,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1441,40,73,8,424,93,18051.75,464
2338,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1221,39,62,18,436,142,13840.5,475
2335,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1501,39,76,6,417,72,19033,456
2339,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1281,35,65,8,439,101,15736.5,474
2337,500,12,12,500,false,true,true,53,29,18,14,essential_activities,2081,40,105,6,422,76,25610.5,462
2343,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1321,37,67,5,422,75,17579.5,459
2341,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1281,26,65,10,445,82,16312.5,471
2342,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1621,33,82,9,434,100,20854,467
2340,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1621,36,82,9,431,95,21059,467
2344,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1341,43,68,16,442,139,17527.25,485
2345,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1281,36,65,15,454,94,16398,490
2346,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1421,43,72,10,415,82,17333.5,458
2348,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1401,38,71,14,407,73,18119.5,445
2347,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1481,32,75,12,438,93,18122,470
2349,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1721,29,87,10,435,104,21219.5,464
2350,500,12,12,500,false,true,true,53,29,18,14,essential_activities,1421,33,72,9,432,71,18582,465
2351,500,12,12,500,false,true,true,53,29,18,14,all,2901,21,146,14,198,98,57242.5,219
2353,500,12,12,500,false,true,true,53,29,18,14,all,2441,23,123,17,320,168,46726.5,343
2356,500,12,12,500,false,true,true,53,29,18,14,all,2341,6,118,11,105,58,45172,111
2355,500,12,12,500,false,true,true,53,29,18,14,all,2961,25,149,10,229,85,57616,254
2357,500,12,12,500,false,true,true,53,29,18,14,all,2361,29,119,11,291,112,45907,320
2359,500,12,12,500,false,true,true,53,29,18,14,all,2681,18,135,20,175,138,52026.5,193
2352,500,12,12,500,false,true,true,53,29,18,14,all,3801,21,191,14,308,124,75166,329
2358,500,12,12,500,false,true,true,53,29,18,14,all,3381,19,170,12,239,85,65583.5,258
2354,500,12,12,500,false,true,true,53,29,18,14,all,4161,32,209,16,292,137,81936,324
2362,500,12,12,500,false,true,true,53,29,18,14,all,1981,39,100,32,409,282,37520.5,448
